State	County	Start date	End date	Average M/R
Massachusetts	plymouth	06/21/2020	08/09/2020	0.07727293683204146
Massachusetts	suffolk	06/21/2020	08/09/2020	0.05012125797929703
Massachusetts	unassigned	06/21/2020	08/09/2020	0.021890963932475915
Massachusetts	worcester	06/21/2020	08/09/2020	0.07487587248699656
Minnesota	lake of the woods	06/23/2020	06/30/2020	0
Nebraska	blaine	06/24/2020	07/10/2020	0
Nebraska	brown	06/24/2020	07/10/2020	0
Nebraska	deuel	06/24/2020	07/10/2020	0
Nebraska	dundy	06/24/2020	07/10/2020	0
Nebraska	grant	06/24/2020	07/10/2020	0
Nebraska	hayes	06/24/2020	07/10/2020	0
Nebraska	loup	06/24/2020	07/10/2020	0
Nebraska	pawnee	06/24/2020	07/10/2020	0
Nebraska	perkins	06/24/2020	07/10/2020	0
Nebraska	rock	06/24/2020	07/10/2020	0
Nebraska	wheeler	06/24/2020	07/10/2020	0
New Hampshire	belknap	06/26/2020	07/30/2020	0.028694384127386917
New Hampshire	carroll	06/26/2020	07/30/2020	0.0031972200304792157
New Hampshire	cheshire	06/26/2020	07/30/2020	0.026320452143601077
New Hampshire	coos	06/26/2020	07/30/2020	0
New Hampshire	grafton	06/26/2020	07/30/2020	0.010794302236278688
New Hampshire	hillsborough	06/26/2020	07/30/2020	0.07523879785513801
New Hampshire	merrimack	06/26/2020	07/30/2020	0.04482383261035748
New Hampshire	rockingham	06/26/2020	07/30/2020	0.06000605457076612
New Hampshire	strafford	06/26/2020	07/30/2020	0.04292663949320019
New Hampshire	sullivan	06/26/2020	07/30/2020	0.028180838009614167
New Hampshire	unassigned	06/26/2020	07/30/2020	0
Maine	androscoggin	07/01/2020	08/09/2020	0.009896022253138913
Maine	aroostook	07/01/2020	08/09/2020	0.036075260163969836
Maine	cumberland	07/01/2020	08/09/2020	0.03429349293599562
Maine	franklin	07/01/2020	08/09/2020	0.02327096430762674
Maine	hancock	07/01/2020	08/09/2020	0.04819281860341391
Maine	kennebec	07/01/2020	08/09/2020	0.06657849737264601
Maine	knox	07/01/2020	08/09/2020	0.039445919820919814
Maine	lincoln	07/01/2020	08/09/2020	0.009628214922332571
Maine	oxford	07/01/2020	08/09/2020	0
Maine	penobscot	07/01/2020	08/09/2020	0.03057324645342791
Maine	piscataquis	07/01/2020	08/09/2020	0
Maine	sagadahoc	07/01/2020	08/09/2020	0
Maine	somerset	07/01/2020	08/09/2020	0.011853832442067735
Maine	unassigned	07/01/2020	08/09/2020	0
Maine	waldo	07/01/2020	08/09/2020	0.23445755013417297
Maine	washington	07/01/2020	08/09/2020	0
Maine	york	07/01/2020	08/09/2020	0.019248232161428597
South Dakota	campbell	07/03/2020	07/20/2020	0
South Dakota	haakon	07/06/2020	07/20/2020	0
South Dakota	jones	07/08/2020	07/20/2020	0
South Dakota	perkins	07/11/2020	07/20/2020	0
Alabama	autauga	08/20/2020	09/28/2020	0.015217616988166788
Alabama	baldwin	08/20/2020	09/28/2020	0.008684848069164228
Alabama	barbour	08/20/2020	09/28/2020	0.008920833724552072
Alabama	bibb	08/20/2020	09/28/2020	0.012292906894714925
Alabama	blount	08/20/2020	09/28/2020	0.007874145897031254
Alabama	bullock	08/20/2020	09/28/2020	0.023334827929304587
Alabama	butler	08/20/2020	09/28/2020	0.04253353485923227
Alabama	calhoun	08/20/2020	09/28/2020	0.01119412015450979
Alabama	chambers	08/20/2020	09/28/2020	0.0375508212050157
Alabama	cherokee	08/20/2020	09/28/2020	0.02513810755581356
Alabama	chilton	08/20/2020	09/28/2020	0.012420605373198302
Alabama	choctaw	08/20/2020	09/28/2020	0.036310129305404094
Alabama	clarke	08/20/2020	09/28/2020	0.013562101370679047
Alabama	clay	08/20/2020	09/28/2020	0.014880261228549057
Alabama	cleburne	08/20/2020	09/28/2020	0.017346912360874486
Alabama	coffee	08/20/2020	09/28/2020	0.004957163436973497
Alabama	colbert	08/20/2020	09/28/2020	0.014950597009647742
Alabama	conecuh	08/20/2020	09/28/2020	0.022064925894168606
Alabama	coosa	08/20/2020	09/28/2020	0.019735889368246412
Alabama	covington	08/20/2020	09/28/2020	0.021053899254033368
Alabama	crenshaw	08/20/2020	09/28/2020	0.05438103475632804
Alabama	cullman	08/20/2020	09/28/2020	0.008841826318431804
Alabama	dale	08/20/2020	09/28/2020	0.034201653271437746
Alabama	dallas	08/20/2020	09/28/2020	0.015270783091064777
Alabama	dekalb	08/20/2020	09/28/2020	0.0073323623261686895
Alabama	elmore	08/20/2020	09/28/2020	0.019044867271828046
Alabama	escambia	08/20/2020	09/28/2020	0.015327673222735465
Alabama	etowah	08/20/2020	09/28/2020	0.01385157939944317
Alabama	fayette	08/20/2020	09/28/2020	0.017888144753473383
Alabama	franklin	08/20/2020	09/28/2020	0.016492384964888574
Alabama	geneva	08/20/2020	09/28/2020	0.0063678425304432296
Alabama	greene	08/20/2020	09/28/2020	0.049081500816151896
Alabama	hale	08/20/2020	09/28/2020	0.04597927649779275
Alabama	henry	08/20/2020	09/28/2020	0.008265510176363813
Alabama	houston	08/20/2020	09/28/2020	0.007123489655533999
Alabama	jackson	08/20/2020	09/28/2020	0.005797813713579183
Alabama	jefferson	08/20/2020	09/28/2020	0.017983561587294434
Alabama	lamar	08/20/2020	09/28/2020	0.0065201644891170335
Alabama	lauderdale	08/20/2020	09/28/2020	0.01773710476376278
Alabama	lawrence	08/20/2020	09/28/2020	0.019884198877306032
Alabama	lee	08/20/2020	09/28/2020	0.010709283722801024
Alabama	limestone	08/20/2020	09/28/2020	0.009171752888812414
Alabama	lowndes	08/20/2020	09/28/2020	0.04017000045857272
Alabama	macon	08/20/2020	09/28/2020	0.038914715674746775
Alabama	madison	08/20/2020	09/28/2020	0.008701893922953832
Alabama	marengo	08/20/2020	09/28/2020	0.027375671054838114
Alabama	marion	08/20/2020	09/28/2020	0.033669201162480095
Alabama	marshall	08/20/2020	09/28/2020	0.011242224645409568
Alabama	mobile	08/20/2020	09/28/2020	0.021434799786015788
Alabama	monroe	08/20/2020	09/28/2020	0.012332005672332566
Alabama	montgomery	08/20/2020	09/28/2020	0.020325275020064437
Alabama	morgan	08/20/2020	09/28/2020	0.007839381916647745
Alabama	out of al	08/20/2020	09/28/2020	0
Alabama	perry	08/20/2020	09/28/2020	0.009855720242845933
Alabama	pickens	08/20/2020	09/28/2020	0.02002579589703108
Alabama	pike	08/20/2020	09/28/2020	0.007404746001163214
Alabama	randolph	08/20/2020	09/28/2020	0.02079023223201818
Alabama	russell	08/20/2020	09/28/2020	0.0012820789484288657
Alabama	shelby	08/20/2020	09/28/2020	0.00864657381939771
Alabama	st. clair	08/20/2020	09/28/2020	0.015187580809966123
Alabama	sumter	08/20/2020	09/28/2020	0.04562474180055291
Alabama	talladega	08/20/2020	09/28/2020	0.011409186342372693
Alabama	tallapoosa	08/20/2020	09/28/2020	0.07636653830071956
Alabama	tuscaloosa	08/20/2020	09/28/2020	0.015252026285842152
Alabama	unassigned	08/20/2020	09/28/2020	0
Alabama	walker	08/20/2020	09/28/2020	0.036491424323444835
Alabama	washington	08/20/2020	09/28/2020	0.02462013449428188
Alabama	wilcox	08/20/2020	09/28/2020	0.020838835418650635
Alabama	winston	08/20/2020	09/28/2020	0.01858237210061218
Arizona	apache	09/09/2020	10/18/2020	0.04594626499915127
Arizona	cochise	09/09/2020	10/18/2020	0.03694047527063378
Arizona	coconino	09/09/2020	10/18/2020	0.034502725614698374
Arizona	gila	09/09/2020	10/18/2020	0.041409597033286616
Arizona	graham	09/09/2020	10/18/2020	0.02923721184807817
Arizona	greenlee	09/09/2020	10/18/2020	0.016509690412977333
Arizona	la paz	09/09/2020	10/18/2020	0.02782927554354
Arizona	maricopa	09/09/2020	10/18/2020	0.02352428486610127
Arizona	mohave	09/09/2020	10/18/2020	0.05645474041899876
Arizona	navajo	09/09/2020	10/18/2020	0.040066831075026406
Arizona	pima	09/09/2020	10/18/2020	0.024804345934360778
Arizona	pinal	09/09/2020	10/18/2020	0.019377261499948267
Arizona	santa cruz	09/09/2020	10/18/2020	0.021985385536852416
Arizona	unassigned	09/09/2020	10/18/2020	0.22916666666666666
Arizona	yavapai	09/09/2020	10/18/2020	0.03209346756078714
Arizona	yuma	09/09/2020	10/18/2020	0.027022476818865777
California	alameda	09/29/2020	10/28/2020	0.019617802934245553
California	alpine	09/29/2020	10/28/2020	0
California	amador	09/29/2020	10/28/2020	0.05194828237387941
California	butte	09/29/2020	10/28/2020	0.016214629968010166
California	calaveras	09/29/2020	10/28/2020	0.047991471021411373
California	colusa	09/29/2020	10/28/2020	0.011041918048003935
California	contra costa	09/29/2020	10/28/2020	0.012787505758886245
California	del norte	09/29/2020	10/28/2020	0.006101850380170163
California	el dorado	09/29/2020	10/28/2020	0.003202758322101878
California	fresno	09/29/2020	10/28/2020	0.014056388496859546
California	glenn	09/29/2020	10/28/2020	0.004766292659677998
California	humboldt	09/29/2020	10/28/2020	0.015619904042859786
California	imperial	09/29/2020	10/28/2020	0.026795134723891098
California	inyo	09/29/2020	10/28/2020	0.07243711580343275
California	kern	09/29/2020	10/28/2020	0.012056765373368594
California	kings	09/29/2020	10/28/2020	0.010205363364435024
California	lake	09/29/2020	10/28/2020	0.02098166826110272
California	lassen	09/29/2020	10/28/2020	0.0008351191272192206
California	los angeles	09/29/2020	10/28/2020	0.02389911484580188
California	madera	09/29/2020	10/28/2020	0.014902822030529003
California	marin	09/29/2020	10/28/2020	0.017882609978620494
California	mariposa	09/29/2020	10/28/2020	0.025877284126784465
California	mendocino	09/29/2020	10/28/2020	0.01942068325555605
California	merced	09/29/2020	10/28/2020	0.01627368994346912
California	modoc	09/29/2020	10/28/2020	0
California	mono	09/29/2020	10/28/2020	0.011578749171898262
California	monterey	09/29/2020	10/28/2020	0.0074911358012538865
California	napa	09/29/2020	10/28/2020	0.007538518231437808
California	nevada	09/29/2020	10/28/2020	0.013348822233608238
California	orange	09/29/2020	10/28/2020	0.0230095327280964
California	placer	09/29/2020	10/28/2020	0.013513711408426051
California	plumas	09/29/2020	10/28/2020	0
California	riverside	09/29/2020	10/28/2020	0.020060484561183676
California	sacramento	09/29/2020	10/28/2020	0.018974081871735535
California	san benito	09/29/2020	10/28/2020	0.009459860292874624
California	san bernardino	09/29/2020	10/28/2020	0.01825124758964545
California	san diego	09/29/2020	10/28/2020	0.016356256413989686
California	san francisco	09/29/2020	10/28/2020	0.01056418938409755
California	san joaquin	09/29/2020	10/28/2020	0.022700652247291026
California	san luis obispo	09/29/2020	10/28/2020	0.00807120097910851
California	san mateo	09/29/2020	10/28/2020	0.014646394072131882
California	santa barbara	09/29/2020	10/28/2020	0.012351630791795834
California	santa clara	09/29/2020	10/28/2020	0.015897423102028168
California	santa cruz	09/29/2020	10/28/2020	0.007292896310154152
California	shasta	09/29/2020	10/28/2020	0.017780999614849566
California	sierra	09/29/2020	10/28/2020	0
California	siskiyou	09/29/2020	10/28/2020	0.00039920159680638726
California	solano	09/29/2020	10/28/2020	0.010643159068693876
California	sonoma	09/29/2020	10/28/2020	0.015079111743251331
California	stanislaus	09/29/2020	10/28/2020	0.021703505889674162
California	sutter	09/29/2020	10/28/2020	0.006581682840493373
California	tehama	09/29/2020	10/28/2020	0.01015183606611789
California	trinity	09/29/2020	10/28/2020	0
California	tulare	09/29/2020	10/28/2020	0.016134348308754088
California	tuolumne	09/29/2020	10/28/2020	0.016376010756661688
California	unassigned	09/29/2020	10/28/2020	0
California	ventura	09/29/2020	10/28/2020	0.011591122399688682
California	yolo	09/29/2020	10/28/2020	0.01883229772135709
California	yuba	09/29/2020	10/28/2020	0.007766019653750691
Arkansas	arkansas	10/14/2020	11/07/2020	0.022208435572493558
Arkansas	ashley	10/14/2020	11/07/2020	0.021683252690780214
Arkansas	baxter	10/14/2020	11/07/2020	0.01354118698687465
Arkansas	benton	10/14/2020	11/07/2020	0.014269588389508963
Arkansas	boone	10/14/2020	11/07/2020	0.03129080023549103
Arkansas	bradley	10/14/2020	11/07/2020	0.021776896821548618
Arkansas	calhoun	10/14/2020	11/07/2020	0
Arkansas	carroll	10/14/2020	11/07/2020	0.01508088180244326
Arkansas	chicot	10/14/2020	11/07/2020	0.021460704445188078
Arkansas	clark	10/14/2020	11/07/2020	0.009781268401458093
Arkansas	clay	10/14/2020	11/07/2020	0.026359598956795526
Arkansas	cleburne	10/14/2020	11/07/2020	0.032851069533822636
Arkansas	cleveland	10/14/2020	11/07/2020	0.05489924490261558
Arkansas	columbia	10/14/2020	11/07/2020	0.02875459845095647
Arkansas	conway	10/14/2020	11/07/2020	0.009393358101395266
Arkansas	craighead	10/14/2020	11/07/2020	0.009397444727571532
Arkansas	crawford	10/14/2020	11/07/2020	0.012999026531549336
Arkansas	crittenden	10/14/2020	11/07/2020	0.02189591451871008
Arkansas	cross	10/14/2020	11/07/2020	0.03718362950721449
Arkansas	dallas	10/14/2020	11/07/2020	0.029835001120064167
Arkansas	desha	10/14/2020	11/07/2020	0.017644519248179134
Arkansas	drew	10/14/2020	11/07/2020	0.01646676615893949
Arkansas	faulkner	10/14/2020	11/07/2020	0.010126691602329934
Arkansas	franklin	10/14/2020	11/07/2020	0.004316029605026392
Arkansas	fulton	10/14/2020	11/07/2020	0.02946772471235635
Arkansas	garland	10/14/2020	11/07/2020	0.02667715595062456
Arkansas	grant	10/14/2020	11/07/2020	0.011091492863916426
Arkansas	greene	10/14/2020	11/07/2020	0.012149211069068971
Arkansas	hempstead	10/14/2020	11/07/2020	0.00907784147935996
Arkansas	hot spring	10/14/2020	11/07/2020	0.015650597519471395
Arkansas	howard	10/14/2020	11/07/2020	0.023396186283959352
Arkansas	independence	10/14/2020	11/07/2020	0.0333979540022906
Arkansas	izard	10/14/2020	11/07/2020	0.0027952403836624725
Arkansas	jackson	10/14/2020	11/07/2020	0.007670802405343213
Arkansas	jefferson	10/14/2020	11/07/2020	0.024242917965200114
Arkansas	johnson	10/14/2020	11/07/2020	0.008000807810450466
Arkansas	lafayette	10/14/2020	11/07/2020	0.01738272599090075
Arkansas	lawrence	10/14/2020	11/07/2020	0.02182308680151241
Arkansas	lee	10/14/2020	11/07/2020	0.016255034660025352
Arkansas	lincoln	10/14/2020	11/07/2020	0.0075761567023495836
Arkansas	little river	10/14/2020	11/07/2020	0.08000389415024671
Arkansas	logan	10/14/2020	11/07/2020	0.005855530774170199
Arkansas	lonoke	10/14/2020	11/07/2020	0.015809754411133345
Arkansas	madison	10/14/2020	11/07/2020	0.013493648952942845
Arkansas	marion	10/14/2020	11/07/2020	0.013035345192607755
Arkansas	miller	10/14/2020	11/07/2020	0.012114996364255176
Arkansas	mississippi	10/14/2020	11/07/2020	0.029346360768582488
Arkansas	monroe	10/14/2020	11/07/2020	0.004597623582574756
Arkansas	montgomery	10/14/2020	11/07/2020	0.04361405761071591
Arkansas	nevada	10/14/2020	11/07/2020	0.04659060496317382
Arkansas	newton	10/14/2020	11/07/2020	0.06486891521055581
Arkansas	ouachita	10/14/2020	11/07/2020	0.02268527612299574
Arkansas	perry	10/14/2020	11/07/2020	0.004266133795503556
Arkansas	phillips	10/14/2020	11/07/2020	0.021343861420060194
Arkansas	pike	10/14/2020	11/07/2020	0.004548727794396857
Arkansas	poinsett	10/14/2020	11/07/2020	0.018772716175012326
Arkansas	polk	10/14/2020	11/07/2020	0.01295356339072206
Arkansas	pope	10/14/2020	11/07/2020	0.013682981450340139
Arkansas	prairie	10/14/2020	11/07/2020	0.019292490754732244
Arkansas	pulaski	10/14/2020	11/07/2020	0.01749474009811039
Arkansas	randolph	10/14/2020	11/07/2020	0.03783973234208191
Arkansas	saline	10/14/2020	11/07/2020	0.010934633524367849
Arkansas	scott	10/14/2020	11/07/2020	0.006379873922302655
Arkansas	searcy	10/14/2020	11/07/2020	0.005110007886457087
Arkansas	sebastian	10/14/2020	11/07/2020	0.01930941975752719
Arkansas	sevier	10/14/2020	11/07/2020	0.012170363172438841
Arkansas	sharp	10/14/2020	11/07/2020	0.02830985466189282
Arkansas	st. francis	10/14/2020	11/07/2020	0.0057118702832201105
Arkansas	stone	10/14/2020	11/07/2020	0.05243298441131274
Arkansas	unassigned	10/14/2020	11/07/2020	0
Arkansas	union	10/14/2020	11/07/2020	0.04357430211202274
Arkansas	van buren	10/14/2020	11/07/2020	0.014330096374811812
Arkansas	washington	10/14/2020	11/07/2020	0.012881402918154898
Arkansas	white	10/14/2020	11/07/2020	0.02264537216063572
Arkansas	woodruff	10/14/2020	11/07/2020	0
Arkansas	yell	10/14/2020	11/07/2020	0.022932225595422358
